datetime	open	high	low	close	volume
17.01.2026 00:00	111990.0	111990.0	111770.0	111780.0	705
18.01.2026 00:00	111870.0	112300.0	111680.0	112100.0	1419
19.01.2026 00:00	112320.0	113020.0	111400.0	112100.0	47199
20.01.2026 00:00	112350.0	112570.0	111230.0	112070.0	42244
21.01.2026 00:00	112070.0	115790.0	111790.0	115790.0	66581
22.01.2026 00:00	115700.0	117500.0	115240.0	116820.0	68462
23.01.2026 00:00	116790.0	117790.0	115800.0	117670.0	38010
24.01.2026 00:00	117670.0	117830.0	116240.0	117270.0	5899
25.01.2026 00:00	117410.0	118140.0	117220.0	117900.0	2635
26.01.2026 00:00	117890.0	117900.0	114050.0	114430.0	66316
27.01.2026 00:00	114500.0	116770.0	114110.0	116410.0	52220
28.01.2026 00:00	116530.0	117300.0	115330.0	115690.0	52039
29.01.2026 00:00	115880.0	120430.0	115850.0	119080.0	109856
30.01.2026 00:00	119020.0	119020.0	115210.0	115900.0	74487
31.01.2026 00:00	115900.0	116340.0	115740.0	116120.0	1936
01.02.2026 00:00	116120.0	116680.0	115890.0	116200.0	2161
02.02.2026 00:00	115560.0	115800.0	113220.0	115110.0	75395
03.02.2026 00:00	115150.0	115830.0	114430.0	114600.0	44733
04.02.2026 00:00	114950.0	116470.0	114480.0	115310.0	64406
05.02.2026 00:00	114960.0	115750.0	113020.0	113500.0	80885
06.02.2026 00:00	113840.0	114090.0	112440.0	113170.0	52810
07.02.2026 00:00	113200.0	113470.0	113140.0	113340.0	1025
08.02.2026 00:00	113410.0	113590.0	112950.0	113030.0	2128
09.02.2026 00:00	112890.0	112890.0	111440.0	112390.0	48719
10.02.2026 00:00	112450.0	113230.0	111720.0	111750.0	45146
11.02.2026 00:00	112110.0	114590.0	111890.0	113800.0	75041
12.02.2026 00:00	113990.0	114780.0	113260.0	114160.0	50823
13.02.2026 00:00	114170.0	116220.0	113650.0	116100.0	68777
16.02.2026 00:00	116350.0	116890.0	115620.0	115870.0	40325
17.02.2026 00:00	115930.0	116870.0	115750.0	116510.0	45199
18.02.2026 00:00	116450.0	117050.0	115030.0	115760.0	73665
19.02.2026 00:00	115880.0	116950.0	115410.0	116190.0	50658
20.02.2026 00:00	116130.0	116440.0	115100.0	115730.0	42532
21.02.2026 00:00	115730.0	115880.0	115590.0	115850.0	462
22.02.2026 00:00	116010.0	116390.0	115960.0	116330.0	1585
23.02.2026 00:00	116390.0	117290.0	116290.0	116650.0	10014
24.02.2026 00:00	116640.0	117300.0	116040.0	116470.0	50996
23.02.2026 00:00	116390.0	117290.0	116290.0	116650.0	10014
24.02.2026 00:00	116640.0	117300.0	116040.0	116550.0	51543
25.02.2026 00:00	116560.0	116830.0	114780.0	114890.0	48052
