DateTime;ticker;last_price
2025-03-19 16:45:56;CRM5;12.157
2025-03-19 16:45:56;GZM5;17824
2025-03-19 16:45:56;SRM5;34284
2025-03-19 16:47:08;RIM5;120700
2025-03-19 16:47:08;SiM5;88667
2025-03-19 16:47:08;CRM5;12.151
2025-03-19 16:47:08;GZM5;17852
2025-03-19 16:47:08;SRM5;34281
2025-03-19 16:48:09;RIM5;120730
2025-03-19 16:48:09;SiM5;88631
2025-03-19 16:48:09;CRM5;12.148
2025-03-19 16:48:09;GZM5;17856
2025-03-19 16:48:09;SRM5;34282
2025-03-19 16:49:11;RIM5;120830
2025-03-19 16:49:11;SiM5;88625
2025-03-19 16:49:11;CRM5;12.147
2025-03-19 16:49:11;GZM5;17870
2025-03-19 16:49:11;SRM5;34288
2025-03-19 16:50:12;RIM5;120940
2025-03-19 16:50:12;SiM5;88594
2025-03-19 16:50:12;CRM5;12.153
2025-03-19 16:50:12;GZM5;17874
2025-03-19 16:50:12;SRM5;34288
2025-03-19 16:51:13;RIM5;120860
2025-03-19 16:51:13;SiM5;88638
2025-03-19 16:51:13;CRM5;12.156
2025-03-19 16:51:13;GZM5;17874
2025-03-19 16:51:13;SRM5;34285
2025-03-19 16:52:15;RIM5;120800
2025-03-19 16:52:15;SiM5;88654
2025-03-19 16:52:15;CRM5;12.164
2025-03-19 16:52:15;GZM5;17868
2025-03-19 16:52:15;SRM5;34285
2025-03-19 16:53:17;RIM5;120770
2025-03-19 16:53:17;SiM5;88661
2025-03-19 16:53:17;CRM5;12.157
2025-03-19 16:53:17;GZM5;17856
2025-03-19 16:53:17;SRM5;34293
2025-03-19 16:54:18;RIM5;120910
2025-03-19 16:54:18;SiM5;88650
2025-03-19 16:54:18;CRM5;12.161
2025-03-19 16:54:18;GZM5;17866
2025-03-19 16:54:18;SRM5;34291
2025-03-19 16:55:20;RIM5;120950
2025-03-19 16:55:20;SiM5;88582
2025-03-19 16:55:20;CRM5;12.156
2025-03-19 16:55:20;GZM5;17866
2025-03-19 16:55:20;SRM5;34298
2025-03-19 16:56:21;RIM5;120900
2025-03-19 16:56:21;SiM5;88597
2025-03-19 16:56:21;CRM5;12.158
2025-03-19 16:56:21;GZM5;17872
2025-03-19 16:56:21;SRM5;34302
2025-03-19 16:57:23;RIM5;120910
2025-03-19 16:57:23;SiM5;88562
2025-03-19 16:57:23;CRM5;12.149
2025-03-19 16:57:23;GZM5;17852
2025-03-19 16:57:23;SRM5;34303
2025-03-19 16:58:24;RIM5;120990
2025-03-19 16:58:24;SiM5;88540
2025-03-19 16:58:24;CRM5;12.148
2025-03-19 16:58:24;GZM5;17864
2025-03-19 16:58:24;SRM5;34309
2025-03-19 16:59:26;RIM5;120970
2025-03-19 16:59:26;SiM5;88557
2025-03-19 16:59:26;CRM5;12.144
2025-03-19 16:59:26;GZM5;17864
2025-03-19 16:59:26;SRM5;34310
2025-03-19 17:00:27;RIM5;121000
2025-03-19 17:00:27;SiM5;88501
2025-03-19 17:00:27;CRM5;12.145
2025-03-19 17:00:27;GZM5;17872
2025-03-19 17:00:27;SRM5;34320
2025-03-19 17:01:38;RIM5;120770
2025-03-19 17:01:38;SiM5;88600
2025-03-19 17:01:38;CRM5;12.15
2025-03-19 17:01:38;GZM5;17877
2025-03-19 17:01:38;SRM5;34318
2025-03-19 17:02:39;RIM5;120780
2025-03-19 17:02:39;SiM5;88583
2025-03-19 17:02:39;CRM5;12.147
2025-03-19 17:02:39;GZM5;17857
2025-03-19 17:02:39;SRM5;34319
2025-03-19 17:03:41;RIM5;120640
2025-03-19 17:03:41;SiM5;88599
2025-03-19 17:03:41;CRM5;12.151
2025-03-19 17:03:41;GZM5;17848
2025-03-19 17:03:41;SRM5;34318
2025-03-19 17:04:42;RIM5;120630
2025-03-19 17:04:42;SiM5;88599
2025-03-19 17:04:42;CRM5;12.15
2025-03-19 17:04:42;GZM5;17842
2025-03-19 17:04:42;SRM5;34298
2025-03-19 17:05:43;RIM5;120800
2025-03-19 17:05:43;SiM5;88543
2025-03-19 17:05:43;CRM5;12.15
2025-03-19 17:05:43;GZM5;17842
2025-03-19 17:05:43;SRM5;34308
2025-03-19 17:06:45;RIM5;120720
2025-03-19 17:06:45;SiM5;88522
2025-03-19 17:06:45;CRM5;12.15
2025-03-19 17:06:45;GZM5;17840
2025-03-19 17:06:45;SRM5;34305
2025-03-19 17:07:57;RIM5;120810
2025-03-19 17:07:57;SiM5;88509
2025-03-19 17:07:57;CRM5;12.149
2025-03-19 17:07:57;GZM5;17836
2025-03-19 17:07:57;SRM5;34305
2025-03-19 17:08:58;RIM5;120840
2025-03-19 17:08:58;SiM5;88511
2025-03-19 17:08:58;CRM5;12.147
2025-03-19 17:08:58;GZM5;17863
2025-03-19 17:08:58;SRM5;34315
2025-03-19 17:09:59;RIM5;120810
2025-03-19 17:09:59;SiM5;88513
2025-03-19 17:09:59;CRM5;12.144
2025-03-19 17:09:59;GZM5;17860
2025-03-19 17:09:59;SRM5;34300
2025-03-19 17:11:01;RIM5;120770
2025-03-19 17:11:01;SiM5;88476
2025-03-19 17:11:01;CRM5;12.142
2025-03-19 17:11:01;GZM5;17859
2025-03-19 17:11:01;SRM5;34305
2025-03-19 17:12:02;RIM5;120990
2025-03-19 17:12:02;SiM5;88453
2025-03-19 17:12:02;CRM5;12.136
2025-03-19 17:12:02;GZM5;17864
2025-03-19 17:12:02;SRM5;34330
2025-03-19 17:13:04;RIM5;121060
2025-03-19 17:13:04;SiM5;88458
2025-03-19 17:13:04;CRM5;12.125
2025-03-19 17:13:04;GZM5;17870
2025-03-19 17:13:04;SRM5;34333
2025-03-19 17:14:05;RIM5;121250
2025-03-19 17:14:05;SiM5;88351
2025-03-19 17:14:05;CRM5;12.117
2025-03-19 17:14:05;GZM5;17866
2025-03-19 17:14:05;SRM5;34347
2025-03-19 17:15:07;RIM5;121170
2025-03-19 17:15:07;SiM5;88345
2025-03-19 17:15:07;CRM5;12.124
2025-03-19 17:15:07;GZM5;17876
2025-03-19 17:15:07;SRM5;34346
2025-03-19 17:16:09;RIM5;121180
2025-03-19 17:16:09;SiM5;88400
2025-03-19 17:16:09;CRM5;12.125
2025-03-19 17:16:09;GZM5;17874
2025-03-19 17:16:09;SRM5;34350
2025-03-19 17:17:10;RIM5;121060
2025-03-19 17:17:10;SiM5;88403
2025-03-19 17:17:10;CRM5;12.129
2025-03-19 17:17:10;GZM5;17862
2025-03-19 17:17:10;SRM5;34324
2025-03-19 17:18:12;RIM5;121210
2025-03-19 17:18:12;SiM5;88431
2025-03-19 17:18:12;CRM5;12.127
2025-03-19 17:18:12;GZM5;17871
2025-03-19 17:18:12;SRM5;34335
2025-03-19 17:19:13;RIM5;121070
2025-03-19 17:19:13;SiM5;88476
2025-03-19 17:19:13;CRM5;12.125
2025-03-19 17:19:13;GZM5;17869
2025-03-19 17:19:13;SRM5;34341
2025-03-19 17:20:15;RIM5;121160
2025-03-19 17:20:15;SiM5;88484
2025-03-19 17:20:15;CRM5;12.124
2025-03-19 17:20:15;GZM5;17873
2025-03-19 17:20:15;SRM5;34352
2025-03-19 17:21:16;RIM5;121280
2025-03-19 17:21:16;SiM5;88475
2025-03-19 17:21:16;CRM5;12.125
2025-03-19 17:21:16;GZM5;17878
2025-03-19 17:21:16;SRM5;34361
2025-03-19 17:22:18;RIM5;121270
2025-03-19 17:22:18;SiM5;88475
2025-03-19 17:22:18;CRM5;12.123
2025-03-19 17:22:18;GZM5;17881
2025-03-19 17:22:18;SRM5;34360
2025-03-19 17:23:19;RIM5;121230
2025-03-19 17:23:19;SiM5;88497
2025-03-19 17:23:19;CRM5;12.132
2025-03-19 17:23:19;GZM5;17882
2025-03-19 17:23:19;SRM5;34358
2025-03-19 17:24:21;RIM5;121220
2025-03-19 17:24:21;SiM5;88475
2025-03-19 17:24:21;CRM5;12.124
2025-03-19 17:24:21;GZM5;17877
2025-03-19 17:24:21;SRM5;34364
2025-03-19 17:25:22;RIM5;121110
2025-03-19 17:25:22;SiM5;88476
2025-03-19 17:25:22;CRM5;12.126
2025-03-19 17:25:22;GZM5;17871
2025-03-19 17:25:22;SRM5;34343
2025-03-19 17:26:23;RIM5;121130
2025-03-19 17:26:23;SiM5;88477
2025-03-19 17:26:23;CRM5;12.13
2025-03-19 17:26:23;GZM5;17867
2025-03-19 17:26:23;SRM5;34340
2025-03-19 17:27:25;RIM5;121090
2025-03-19 17:27:25;SiM5;88494
2025-03-19 17:27:25;CRM5;12.132
2025-03-19 17:27:25;GZM5;17867
2025-03-19 17:27:25;SRM5;34341
2025-03-19 17:28:27;RIM5;121140
2025-03-19 17:28:27;SiM5;88490
2025-03-19 17:28:27;CRM5;12.132
2025-03-19 17:28:27;GZM5;17867
2025-03-19 17:28:27;SRM5;34336
2025-03-19 17:29:29;RIM5;121020
2025-03-19 17:29:29;SiM5;88481
2025-03-19 17:29:29;CRM5;12.131
2025-03-19 17:29:29;GZM5;17859
2025-03-19 17:29:29;SRM5;34321
2025-03-19 17:30:30;RIM5;121010
2025-03-19 17:30:30;SiM5;88498
2025-03-19 17:30:30;CRM5;12.132
2025-03-19 17:30:30;GZM5;17861
2025-03-19 17:30:30;SRM5;34326
2025-03-19 17:31:32;RIM5;120990
2025-03-19 17:31:32;SiM5;88539
2025-03-19 17:31:32;CRM5;12.14
2025-03-19 17:31:32;GZM5;17866
2025-03-19 17:31:32;SRM5;34322
2025-03-19 17:32:34;RIM5;121050
2025-03-19 17:32:34;SiM5;88477
2025-03-19 17:32:34;CRM5;12.141
2025-03-19 17:32:34;GZM5;17858
2025-03-19 17:32:34;SRM5;34327
2025-03-19 17:33:35;RIM5;121020
2025-03-19 17:33:35;SiM5;88478
2025-03-19 17:33:35;CRM5;12.136
2025-03-19 17:33:35;GZM5;17856
2025-03-19 17:33:35;SRM5;34320
2025-03-19 17:34:37;RIM5;120950
2025-03-19 17:34:37;SiM5;88486
2025-03-19 17:34:37;CRM5;12.138
2025-03-19 17:34:37;GZM5;17851
2025-03-19 17:34:37;SRM5;34313
2025-03-19 17:35:38;RIM5;121020
2025-03-19 17:35:38;SiM5;88477
2025-03-19 17:35:38;CRM5;12.14
2025-03-19 17:35:38;GZM5;17844
2025-03-19 17:35:38;SRM5;34300
2025-03-19 17:36:40;RIM5;121060
2025-03-19 17:36:40;SiM5;88475
2025-03-19 17:36:40;CRM5;12.138
2025-03-19 17:36:40;GZM5;17844
2025-03-19 17:36:40;SRM5;34314
2025-03-19 17:37:42;RIM5;121050
2025-03-19 17:37:42;SiM5;88446
2025-03-19 17:37:42;CRM5;12.136
2025-03-19 17:37:42;GZM5;17853
2025-03-19 17:37:42;SRM5;34302
2025-03-19 17:38:43;RIM5;121040
2025-03-19 17:38:43;SiM5;88455
2025-03-19 17:38:43;CRM5;12.136
2025-03-19 17:38:43;GZM5;17835
2025-03-19 17:38:43;SRM5;34290
2025-03-19 17:39:45;RIM5;121050
2025-03-19 17:39:45;SiM5;88483
2025-03-19 17:39:45;CRM5;12.132
2025-03-19 17:39:45;GZM5;17810
2025-03-19 17:39:45;SRM5;34284
2025-03-19 17:40:46;RIM5;121020
2025-03-19 17:40:46;SiM5;88480
2025-03-19 17:40:46;CRM5;12.133
2025-03-19 17:40:46;GZM5;17831
2025-03-19 17:40:46;SRM5;34280
2025-03-19 17:41:48;RIM5;121020
2025-03-19 17:41:48;SiM5;88506
2025-03-19 17:41:48;CRM5;12.136
2025-03-19 17:41:48;GZM5;17830
2025-03-19 17:41:48;SRM5;34302
2025-03-19 17:42:49;RIM5;121020
2025-03-19 17:42:49;SiM5;88494
2025-03-19 17:42:49;CRM5;12.135
2025-03-19 17:42:49;GZM5;17824
2025-03-19 17:42:49;SRM5;34315
2025-03-19 17:43:50;RIM5;120930
2025-03-19 17:43:50;SiM5;88473
2025-03-19 17:43:50;CRM5;12.135
2025-03-19 17:43:50;GZM5;17817
2025-03-19 17:43:50;SRM5;34297
2025-03-19 17:44:52;RIM5;120980
2025-03-19 17:44:52;SiM5;88395
2025-03-19 17:44:52;CRM5;12.133
2025-03-19 17:44:52;GZM5;17814
2025-03-19 17:44:52;SRM5;34295
2025-03-19 17:45:53;RIM5;121080
2025-03-19 17:45:53;SiM5;88371
2025-03-19 17:45:53;CRM5;12.131
2025-03-19 17:45:53;GZM5;17816
2025-03-19 17:45:53;SRM5;34306
2025-03-19 17:46:54;RIM5;121050
2025-03-19 17:46:54;SiM5;88394
2025-03-19 17:46:54;CRM5;12.135
2025-03-19 17:46:54;GZM5;17806
2025-03-19 17:46:54;SRM5;34288
2025-03-19 17:47:56;RIM5;120970
2025-03-19 17:47:56;SiM5;88402
2025-03-19 17:47:56;CRM5;12.134
2025-03-19 17:47:56;GZM5;17807
2025-03-19 17:47:56;SRM5;34285
